source,target
34819,783092
34819,1462053
34819,645019
34819,376653
1300501,1300510
1300501,725
1300501,1300547
1300501,933794
1300501,161265
1300501,208589
1300501,653502
1300501,626984
1300501,7441142
1300501,1300624
1300501,8816096
1300501,9102773
1300501,970593
1300501,9102783
1300501,9102810
1300501,370145
1300501,272415
1300501,275185
1300501,1203594
1300501,1300765
1300501,134296
1300501,1901397
1300501,1300785
1300501,3018304
1300501,6889786
1300501,1423161
1300501,9102939
1300501,541655
1300501,5057063
1300501,1300828
1300501,8765624
1300501,9102969
1300501,9102972
1300501,8960494
1300501,8878771
1300501,1821767
1300501,36877
1300501,1300864
1300501,1300878
1300501,218051
1300501,9103020
1300501,9103028
1300501,1520421
1300501,1013641
1300501,9103113
1300501,1967200
1300501,655073
1300501,7322702
1303343,8776242
1309411,8777220
1309411,45567
1309694,45567
1309694,1309749
1309694,2384317
1309694,9106305
1309694,414312
375310,8825393
375310,9106471
375310,645019
718351,1311478
718351,5741711
718351,1311503
718351,111321
718351,449358
718351,8770309
718351,8790130
718351,709765
718351,9107761
718351,645019
1311645,1311681
1311645,6557796
1311645,2258086
1311645,645019
1311645,45567
1319427,3623
1330387,8798187
1330387,36744
1330387,1330403
1330387,1436
1330387,9114119
1330387,56148
1330387,1433047
1330387,2133377
1330387,63050
1330387,9114124
1330387,1433000
1330387,9114127
1330387,381742
1330387,9114139
1330387,8822257
1330387,610063
1330387,8767031
1330387,8770309
1330387,8766778
1330387,4185359
1330507,8766445
1330507,9114172
1330507,7061482
1330507,4271435
1330507,3372110
1330507,8767031
1330507,1225250
1330507,9114195
1330507,9061680
1330507,4667863
1330507,8791785
1330507,8237307
1330507,285329
1330507,82801
1330507,8762949
1330507,9114248
870232,4901623
870232,9115385
870232,5533
870232,634526
870232,9115386
870232,100066
870232,1036426
870232,734463
870232,645019
870232,8763433
870232,564
870232,1190129
870232,449827
870232,3392981
870232,38236
870232,8766445
870232,3799847
870232,8488287
870232,8774130
870232,45567
870232,82801
870232,3309085
870232,5978452
870232,2323548
870232,534
870232,731
870232,8800506
870232,7063294
870232,9115399
870692,645019
499141,45567
1345455,8762949
1345455,449827
1345455,645019
923642,74137
923642,73217
923642,9123040
923642,9123046
923642,74290
923642,9123066
923642,9123095
923642,9123103
923642,9123120
923642,9123121
923642,9123123
923642,9123140
923642,685826
923642,9123167
923642,4651708
923642,9123214
923642,9123218
923642,2452893
923642,410944
923642,9123250
923642,5054783
923642,1682542
923642,7664799
923642,7284769
923642,985315
923642,1897310
923642,6767752
923642,377128
923642,169127
923642,1351725
923642,1351724
923642,4895
923642,1871955
923642,1643136
923642,1351628
923642,223242
923642,174980
923642,923531
923642,433843
7319489,9124085
7319489,449827
1355539,645019
1356544,9126256
825722,8763433
825722,4560242
825722,1688747
825722,8762949
825722,45567
474134,1462053
474134,645019
148327,9131941
148327,9131944
148327,8773229
148327,8871152
148327,113907
148327,6927614
148327,8767978
148327,8235896
148327,645019
148327,55645
148327,86027
148327,8780640
148327,4125175
148327,8825876
148327,8771435
148327,2015591
148327,21267
148327,194869
148327,9131963
148327,5209176
148327,8767976
148327,174980
148327,3502970
148327,82801
1368426,8762949
1368426,645019
1374214,8767031
1374214,8823158
1374668,449827
149385,68851
149385,98710
149385,45567
149385,645019
149385,63975
149385,8866270
475954,8766445
475954,783092
475954,1462053
828832,645019
828832,194869
828832,8997491
828832,8762949
1379428,449827
1112369,8762949
818422,1380199
818422,9141183
818422,645019
149714,645019
149714,3392981
149714,3623
690015,645019
690015,1381888
1383464,45567
1383464,645019
150162,32370
150162,8762949
150162,645019
150162,45567
1324691,449358
1324691,1385263
1324691,5803646
1324691,467966
1324691,1385378
1324691,9144159
1324691,549496
1324691,645019
1324691,1385296
1324691,8767031
1324691,783092
1324691,1462053
1324691,1385448
1122510,645019
1122510,8762949
1122510,12589
1122510,14
150883,8766445
150883,645019
278785,1414176
278785,9148836
278785,7859358
278785,564432
278785,2802250
278785,9148857
278785,9148888
278785,4147698
278785,8871779
278785,8778929
278785,1414331
278785,8831992
278785,8771089
278785,392924
278785,8824747
278785,8831950
278785,9148941
278785,9148946
278785,1416134
278785,82801
278785,1161072
278785,299822
278785,8958616
278785,1382309
278785,8765333
278785,9148976
278785,8789731
278785,8767031
278785,9148995
278785,8763433
278785,3623
278785,5058839
278785,9149017
278785,8794866
278785,8762949
278785,8795576
278785,8797883
278785,174980
278785,9149042
278785,8773229
278785,8832132
278785,8766400
278785,2376324
278785,38236
278785,8766778
278785,449827
278785,8825446
278785,614984
278785,8832078
278785,8766445
278785,1414409
278785,3053868
1414820,731
1414820,783092
213745,926500
213745,193998
213745,9149619
213745,8914941
213745,549496
213745,376653
213745,8837639
213745,8794019
213745,4112892
213745,4957653
213745,1253346
213745,645019
213745,82541
213745,299822
213745,8772795
213745,8823160
213745,9149693
213745,9149714
213745,165156
213745,3994726
213745,8762949
213745,931003
213745,390053
213745,9112181
213745,392924
213745,83014
213745,658986
213745,9149878
213745,3147873
213745,3411753
213745,898653
213745,9149905
213745,7263162
213745,8850431
213745,7135038
213745,8829483
213745,20618
213745,8927524
213745,2328070
152204,8918448
152204,1422295
152204,2143735
152204,8764066
152204,549496
152204,9153093
152204,534
152204,564
152204,1462053
152204,187766
152204,783092
152204,645019
152204,45567
152204,8764212
152204,102846
152204,449827
1422849,645019
1422849,8762949
1422849,1422852
152261,449358
152261,376653
152261,645019
108457,645019
108457,8767031
108457,930159
108457,8762949
108457,3587288
108457,8973960
108457,930343
108457,295561
108457,1424728
145909,1540320
145909,549496
145909,645019
145909,45567
145909,9153637
145909,1426159
145909,4012558
145909,1313055
145909,2363527
145909,86398
145909,375343
145909,1852009
145909,2395401
145909,119206
145909,5744617
145909,7373594
145909,3377437
145909,14
145909,1426328
145909,7149167
316696,319033
316696,8762949
316696,8771089
316696,645019
316696,8767031
316696,8767324
1427453,38236
1427453,645019
1427453,8767031
1432179,299822
1432179,32370
1432179,645019
838046,346718
838046,901061
838046,2395487
838046,645019
838046,45567
538299,8766445
538299,645019
538299,38236
538299,14
538299,8762949
107786,9161738
107786,523977
107786,1442298
107786,9161796
107786,1442285
107786,2001075
107786,9161864
107786,108202
107786,399147
107786,4408141
107786,634331
107786,19292
107786,8795546
107786,1442304
107786,8973960
107786,1481087
107786,9161941
107786,299822
107786,116563
107786,2368837
107786,9161957
107786,108087
107786,230085
107786,783092
107786,534
107786,731
107786,8914404
107786,549496
107786,376653
107786,8762949
107786,449827
107786,8766445
107786,9046890
107786,8579447
107786,638286
107786,8786331
107786,383622
107786,174980
107786,645019
81935,160184
81935,8799529
81935,8795014
81935,2000021
81935,1531646
81935,1442440
81935,8766968
81935,8762949
228273,99113
228273,645019
228273,299822
228273,243602
228273,1453752
228273,376653
228273,1453756
228273,404131
228273,408183
228273,718903
228273,565981
228273,3110388
228273,14
228273,449358
228273,2529661
228273,24485
228273,331564
228273,644333
228273,388475
482588,92266
482588,1462053
842155,645019
1455000,5978452
1455000,1462053
1455000,3901874
1455000,1455046
842787,645019
842787,45567
842787,1348932
842787,843801
842787,1456654
842787,154613
842787,998202
842787,1456646
842787,9004662
842787,77353
842787,3110680
842787,1456686
842787,1456679
842787,205321
842787,91951
842787,9170912
842787,3056829
842787,289697
842787,1456729
842787,9170944
842787,1456720
842787,9170954
842787,91706
842787,1456585
842787,8984490
842787,9171010
842787,9171017
842787,2861349
842787,8802557
842787,2769251
842787,4816044
842787,1456597
842787,1456576
842787,9171103
842787,9171123
842787,1456733
842787,232697
842787,3377437
842787,8769221
842787,9109725
842787,9171275
842787,5823097
842922,8766400
842922,193596
842922,8793618
842922,38236
842922,1550126
842922,731
842922,5978452
842922,2323548
842922,82801
842922,3309085
842922,8766445
842922,449827
842922,564
842922,8763433
842922,534
842922,1190129
842922,645019
842922,45567
842922,3623
842922,3377437
842922,3309325
842922,6927614
842922,783092
842922,7237329
842922,8771089
842922,8762949
483363,8766445
483363,187766
483363,1462053
483363,7237329
483363,783092
483363,116563
483363,3392981
483363,449827
483363,645019
483363,45567
1462058,8763433
1462058,564
1462058,1190129
1462058,534
1462058,3309085
1462058,8774130
1462058,4130171
1462058,8766445
1462058,1375500
1462058,1862754
1462058,2209319
1462058,7029312
1462058,8959604
1462058,45567
1462058,645019
1462058,8769221
1462058,3377437
1462058,2114924
1462058,5978452
1462058,2323548
1462058,8803280
1462058,1298337
1462058,8488287
1462058,197521
1462058,4111899
1462058,82801
1462058,38236
1462058,449827
1462058,8762949
428701,116133
428701,467194
428701,694598
428701,15839
428701,549496
428701,1462683
428701,2622160
428701,8766400
428701,8762949
428701,1462053
428701,8794426
428701,645019
1471571,187766
1471571,1199534
1471571,6987
1471571,8797160
1471571,1171284
1471571,8762949
1471571,1131287
1471571,15921
1472803,1472807
1472803,5376163
1472803,14
846612,8799531
846612,9179072
1112518,8766445
1112518,645019
1488613,8766445
1488613,9181518
1488613,9181521
1488613,1670562
1488613,9091996
1488613,2671054
1488613,2521664
1488613,9181548
1488613,9181591
1488613,1455799
1488613,9181630
1488613,197521
1488613,38236
1488613,9181660
1488613,9181664
1488613,9181668
1488613,9181677
1488613,8829231
1488613,9181688
1488613,287438
1488613,9181755
1488613,9181756
1488613,8762949
1488613,82801
1488613,5978452
1488613,9181757
1488613,9181761
1488613,4111899
22408,7100087
22408,638303
22408,8934866
22408,2177607
22408,8887463
22408,386771
22408,9107648
22408,3391946
22408,8905216
22408,8905211
22408,9100349
22408,8791178
22408,9071874
22408,2671054
22408,8829231
22408,2521664
22408,1602658
22408,4932047
22408,8957924
22408,8783190
22408,3269913
22408,4232148
22408,3133926
22408,8771203
22408,286577
22408,5387886
22408,3511940
22408,949826
22408,4997
22408,27571
22408,583327
22408,30070
22408,718903
22408,659430
22408,45567
22408,645019
22408,8762949
22408,82801
695358,700549
695358,1494475
695358,9098937
852514,82801
852514,1462053
852514,45567
852514,449827
852514,197521
852514,4111899
1545590,1545594
1545590,731
1545590,8762949
837994,2323326
837994,2323548
837994,82801
837994,38236
837994,8766445
837994,449827
837994,564
837994,8762949
837994,1321221
854057,8853386
854057,625965
854057,3623
854057,3392981
854057,8805921
854057,1253346
854057,1211651
854057,8785116
854057,8258859
854057,449827
1554662,135487
1554662,407461
1554662,645019
1554662,8762949
1554662,564
1554662,11707
1554662,2376324
1554662,1554760
1556239,645019
855813,38236
855813,449827
855813,1190129
855813,45567
855813,645019
856631,8810030
856631,45567
856631,645019
697026,645019
697026,5978452
697026,1578441
697026,564
697026,299822
697026,8762949
697026,8766445
697026,2379077
697026,3377437
697026,8782266
697026,8763433
697026,1825685
697026,1462053
1579543,9210597
1580265,45567
1580265,645019
1580265,3309325
1580265,5906579
1580265,194869
1580265,2323548
1580265,5978452
1580265,5026809
1582267,8766445
1582267,449827
1587388,8923255
1587388,1462053
1587388,488126
1587388,549496
1587388,5803646
1587388,8923275
1587388,637143
1587388,1587468
1587388,1587462
1587388,707
1587388,1296596
1587388,9213308
1587388,8767858
1587388,1231966
1587388,5978452
1587388,2569
1587388,11157
1587388,1587526
1587388,8802591
1587388,38719
1587388,72738
1587388,1587534
781698,645019
781698,116133
781698,549496
492865,15336
492865,731
492865,1552979
492865,8769974
492865,645019
492865,534
492865,5127471
492865,1462053
492865,8789731
492865,9214648
492865,2829087
492865,1234073
492865,1972131
492865,1072902
492865,1602718
492865,2964302
492865,2828605
492865,921405
492865,6535761
492865,1659436
492865,1659371
492865,1659306
492865,8791454
492865,1809211
492865,218726
492865,1004
492865,16826
492865,8767031
492865,2832163
492865,4857174
492865,284593
492865,5986551
492865,7119543
492865,5368858
492865,8828618
492865,9214751
962885,1390484
962885,1603011
962885,962879
962885,1603019
962885,1026060
962885,411131
962885,174980
962885,1026056
149461,1462053
149461,299822
149461,449358
149461,376653
149461,645019
149461,4378946
149461,549496
860141,645019
860715,9218082
860715,2805639
860715,12589
860715,8781056
860715,197521
860715,3623
860715,645019
860715,45567
860715,8762949
860715,9218094
860715,271995
860715,4837745
860715,5019412
860715,8889224
860715,4667863
860715,5925234
1612537,8762949
1612537,1612541
1612537,599938
1612537,449827
63597,383621
63597,645019
1124841,299822
1124841,8762949
1630374,9044464
1630374,4277068
1630374,8766764
1630374,1769337
1630374,260077
1630374,2881111
1630374,9223923
1630374,9037751
1630800,8762949
1630800,1462053
1632063,1462053
1632063,187766
1637728,645019
1637728,45567
864836,9224954
864836,38236
864836,8766445
864836,3799847
864836,45567
864836,645019
864836,3392981
864836,449827
864836,8766720
864836,8766722
864836,5026809
864836,9224971
864836,441644
503589,8774130
503589,8488287
503589,38236
503589,3799847
503589,8766445
503589,534
503589,564
503589,1190129
503589,8763433
503589,645019
503589,45567
503589,194869
503589,3309325
503589,6927614
503589,1462053
503589,187766
503589,783092
503589,116563
503589,7237329
866173,8762949
866173,645019
866173,187766
866173,783092
866173,1462053
1612541,299822
1612541,1612537
1612541,645019
1642213,1642215
1645705,8762949
1645705,1462053
867525,449827
867525,45567
867525,8762949
1645803,8871217
869667,8762949
869667,449827
1661708,1661710
1661708,731
1661708,38236
1661708,645019
1661708,8762949
1661708,194869
1661708,449827
871504,8766445
871504,645019
871504,45567
1664800,645019
872051,8762949
872051,8774130
872051,45567
872051,645019
873097,449827
873097,534
873097,645019
873097,45567
871803,645019
871803,783092
1670273,45567
876247,9240781
876247,8787596
876247,536256
876247,8803525
876247,92766
876247,7872084
876247,8767797
876247,8952682
876247,990822
876247,1462053
876247,8774130
876247,45567
876247,645019
876247,3623
876247,197521
876247,8762949
876247,449827
876247,3392981
1674087,45567
1674087,449827
1675515,9241643
1675515,662703
1675515,1462053
1675515,783092
1675515,187766
1680147,6927614
1680147,1462053
879199,8778336
879199,1331652
879199,8767976
879199,174980
879199,1462053
